Date/time,Loop number,Mag field x,Mag field y,Mag field z,Pressure,Acceler x,Acceler y,Acceler z,Latitude,Longitude
2021-05-04 13:53:35.426135,1,0.269,0.003,2.851,987.752,-0.002,0.029,0.014,-39.547638822736324,-11.790715653798415
2021-05-04 13:53:46.675074,2,0.642,-0.116,5.139,987.767,-0.001,0.029,0.012,-40.0038442328744,-11.028101127304396
2021-05-04 13:53:52.398854,2,1.048,-0.167,6.431,987.783,-0.005,0.03,0.015,-40.22979372080759,-10.642730755274876
2021-05-04 13:53:58.054602,2,1.199,-0.337,6.826,987.808,-0.002,0.028,0.017,-40.41697163991721,-10.319498029219545
2021-05-04 13:54:03.985639,2,1.038,-0.386,7.233,987.749,-0.003,0.028,0.015,-40.640223203128244,-9.929088685129848
2021-05-04 13:54:09.833959,2,1.089,-0.509,7.579,987.748,-0.002,0.03,0.013,-40.86197553981646,-9.535901161595248
2021-05-04 13:54:15.449032,2,1.165,-0.59,7.853,987.782,-0.003,0.029,0.013,-41.082201329225185,-9.139912406727296
2021-05-04 13:54:21.172655,2,0.975,-0.513,8.019,987.774,-0.0,0.029,0.012,-41.26454005930784,-8.807767137578747
2021-05-04 13:54:26.809790,2,0.885,-0.5,8.129,987.799,-0.002,0.029,0.014,-41.481914244738086,-8.406590000262524
2021-05-04 13:54:32.526071,2,1.172,-0.894,7.789,987.753,-0.002,0.029,0.013,-41.6977004111863,-8.002553575005004
2021-05-04 13:54:38.177459,2,0.99,-0.929,7.506,987.782,-0.001,0.028,0.012,-41.8762927825092,-7.6636583714091895
2021-05-04 13:54:43.834269,2,1.008,-0.961,7.501,987.769,-0.001,0.029,0.01,-42.08910781666847,-7.254329403318557
2021-05-04 13:54:49.527002,2,0.982,-0.976,7.688,987.804,-0.001,0.028,0.016,-42.300269945048576,-6.842087359546913
2021-05-04 13:54:55.281362,2,1.046,-0.91,7.876,987.791,-0.003,0.029,0.016,-42.474958863260824,-6.496313301683249
2021-05-04 13:55:00.939483,2,1.097,-1.129,7.815,987.843,-0.001,0.028,0.013,-42.68303374613609,-6.078683092430111
2021-05-04 13:55:06.622803,2,1.22,-1.101,7.449,987.789,-0.003,0.03,0.016,-42.88938400624593,-5.658089434850835
2021-05-04 13:55:12.268636,2,1.188,-1.243,7.192,987.767,-0.001,0.029,0.016,-43.09399256811742,-5.234515680359317
2021-05-04 13:55:17.868418,2,1.056,-1.09,7.101,987.781,-0.002,0.029,0.014,-43.26315244819654,-4.879250647757098
2021-05-04 13:55:23.528124,2,1.113,-1.053,7.361,987.781,-0.004,0.029,0.015,-43.464499594739344,-4.450174322115489
2021-05-04 13:55:29.186395,2,1.263,-1.355,7.381,987.761,-0.006,0.03,0.017,-43.63090690858295,-4.0903027538049175
2021-05-04 13:55:34.863735,2,1.322,-1.498,7.119,987.789,-0.002,0.03,0.015,-43.82891409262162,-3.6556756188022037
2021-05-04 13:55:40.514469,2,1.236,-1.485,6.983,987.781,-0.001,0.029,0.012,-44.025063465206046,-3.2180020059862526
2021-05-04 13:55:46.162712,2,1.153,-1.623,7.207,987.794,-0.001,0.029,0.015,-44.18708238250792,-2.85093846192307
2021-05-04 13:55:51.839795,2,1.16,-1.573,7.696,987.806,-0.002,0.029,0.016,-44.3797586038994,-2.407649793279134
2021-05-04 13:55:57.515605,2,1.184,-1.541,7.279,987.811,-0.001,0.029,0.015,-44.57050188175575,-1.9612832706404608
2021-05-04 13:56:03.283328,2,1.357,-1.441,7.283,987.78,-0.001,0.029,0.014,-44.72796506288123,-1.5869533657957369
2021-05-04 13:56:09.031851,2,1.268,-1.779,6.994,987.815,-0.003,0.03,0.015,-44.915108831044996,-1.1349209877971265
2021-05-04 13:56:14.696851,2,1.232,-1.765,6.832,987.831,-0.001,0.029,0.014,-45.10024452359278,-0.6797871169459484
2021-05-04 13:56:20.299370,2,1.265,-1.588,6.861,987.821,-0.001,0.027,0.014,-45.283355065051644,-0.22154538996049553
2021-05-04 13:56:25.988304,2,1.657,-1.571,7.081,987.78,-0.001,0.028,0.013,-45.4343773777898,0.16270058885733824
2021-05-04 13:56:31.579146,2,1.459,-1.506,7.66,987.806,-0.003,0.028,0.016,-45.613700579353896,0.626652727514892
2021-05-04 13:56:37.204070,2,1.329,-1.767,7.428,987.78,-0.001,0.029,0.014,-45.76152977865507,1.0156623630724129
2021-05-04 13:56:42.777508,2,1.622,-2.116,7.268,987.808,-0.005,0.028,0.016,-45.93697684786519,1.485335305428168
2021-05-04 13:56:48.411604,2,1.527,-2.129,7.237,987.801,-0.003,0.028,0.014,-46.110272407486754,1.958130071121442
2021-05-04 13:56:54.064748,2,1.535,-2.167,7.158,987.833,-0.001,0.029,0.011,-46.253019946045434,2.354510494649612
2021-05-04 13:56:59.637569,2,1.49,-2.232,7.474,987.82,-0.001,0.029,0.016,-46.422299354435026,2.833026717711535
2021-05-04 13:57:05.316114,2,1.286,-2.031,7.101,987.829,-0.003,0.029,0.014,-46.5893521211552,3.3146598549125112
2021-05-04 13:57:10.922643,2,1.201,-2.483,7.052,987.81,-0.005,0.028,0.013,-46.72684041405297,3.7183989534977235
2021-05-04 13:57:16.558978,2,1.241,-2.737,6.701,987.823,-0.004,0.029,0.015,-46.88974042575778,4.205734231438603
2021-05-04 13:57:22.293154,2,1.207,-2.639,6.515,987.834,-0.004,0.029,0.013,-47.023731661800504,4.614215829185331
2021-05-04 13:57:27.938708,2,1.156,-2.501,6.558,987.819,-0.001,0.029,0.011,-47.18238671093614,5.107229128760606
2021-05-04 13:57:33.580699,2,0.991,-2.422,6.586,987.791,-0.002,0.028,0.011,-47.338688759902716,5.603325831859319
2021-05-04 13:57:39.194096,2,0.91,-2.957,6.664,987.789,-0.003,0.028,0.014,-47.467123637055636,6.019087130600812
2021-05-04 13:57:44.776515,2,0.878,-2.756,6.747,987.841,-0.003,0.029,0.016,-47.619044119669645,6.520805933160092
2021-05-04 13:57:50.431953,2,0.949,-2.74,6.67,987.836,-0.001,0.028,0.015,-47.76853305493913,7.02557142697602
2021-05-04 13:57:56.128327,2,0.807,-2.715,6.87,987.815,-0.005,0.029,0.014,-47.89123398828382,7.448525341800359
2021-05-04 13:58:01.713448,2,0.768,-2.761,7.02,987.838,-0.004,0.028,0.012,-48.036201338322755,7.9588326803541065
2021-05-04 13:58:07.413958,2,1.151,-2.993,6.973,987.832,-0.001,0.028,0.011,-48.1786620089363,8.47213591063255
2021-05-04 13:58:12.988543,2,1.252,-3.338,6.537,987.809,-0.001,0.029,0.013,-48.29544799845976,8.902162059455614
2021-05-04 13:58:18.599200,2,1.163,-3.041,6.151,987.801,-0.0,0.031,0.01,-48.43325048005935,9.420901266539744
2021-05-04 13:58:24.234658,2,1.269,-2.896,6.606,987.801,-0.005,0.03,0.016,-48.568474565247264,9.942571478551454
2021-05-04 13:58:29.872783,2,1.026,-2.884,6.73,987.823,-0.001,0.03,0.014,-48.67916802603108,10.37951660900374
2021-05-04 13:58:35.473638,2,1.076,-2.734,6.284,987.836,-0.005,0.031,0.015,-48.809593903327055,10.906490462905966
2021-05-04 13:58:41.074803,2,1.107,-2.961,6.34,987.832,-0.002,0.029,0.015,-48.91625755250056,11.347814598389878
2021-05-04 13:58:46.617173,2,1.241,-2.966,6.125,987.842,-0.002,0.027,0.016,-49.04179984453998,11.879991348892359
2021-05-04 13:58:52.239419,2,1.376,-3.059,6.213,987.8,-0.001,0.03,0.016,-49.164640796762654,12.414959085444439
2021-05-04 13:58:57.833814,2,1.434,-2.958,6.322,987.814,-0.003,0.029,0.018,-49.26492846434596,12.862871792156472
2021-05-04 13:59:03.569533,2,1.343,-3.017,5.786,987.838,-0.005,0.029,0.016,-49.38275605771784,13.402863132843096
2021-05-04 13:59:09.346353,2,1.326,-3.25,6.055,987.821,-0.003,0.029,0.015,-49.497814009381294,13.945539591647181
2021-05-04 13:59:14.951212,2,1.146,-3.759,5.816,987.833,-0.002,0.028,0.013,-49.5915617708343,14.39979242145628
2021-05-04 13:59:20.531217,2,1.113,-3.683,5.963,987.814,-0.003,0.03,0.014,-49.701476590052735,14.947283309851576
2021-05-04 13:59:26.062685,2,1.172,-3.764,5.713,987.807,-0.002,0.029,0.014,-49.79090425685571,15.405488257869175
2021-05-04 13:59:31.601369,2,1.127,-3.462,5.547,987.808,-0.001,0.03,0.014,-49.89559739645367,15.95764416546759
2021-05-04 13:59:37.156083,2,1.227,-3.43,5.36,987.836,-0.001,0.029,0.011,-49.9806400818095,16.41967060432581
2021-05-04 13:59:42.787489,2,1.182,-3.712,5.237,987.869,-0.004,0.029,0.016,-50.0800364097061,16.976329314134556
2021-05-04 13:59:48.362493,2,0.84,-3.642,5.057,987.848,-0.003,0.03,0.013,-50.176506001543366,17.53537175996364
2021-05-04 13:59:53.942670,2,0.708,-3.545,4.968,987.834,-0.002,0.028,0.012,-50.254650195837485,18.00302115205607
2021-05-04 13:59:59.527170,2,0.707,-3.68,5.007,987.824,-0.003,0.03,0.018,-50.34571027785209,18.566289777434097
2021-05-04 14:00:05.300791,2,0.692,-3.943,5.468,987.863,-0.001,0.029,0.013,-50.41931239634815,19.037381584868218
2021-05-04 14:00:11.085405,2,0.553,-3.843,5.338,987.825,-0.002,0.029,0.012,-50.50488442136466,19.604683436951134
2021-05-04 14:00:16.631422,2,0.458,-4.049,5.154,987.854,-0.001,0.03,0.012,-50.58743750276801,20.174099232582176
2021-05-04 14:00:22.251254,2,0.471,-4.031,4.832,987.837,-0.003,0.029,0.016,-50.666951149990716,20.7455675000588
2021-05-04 14:00:27.841852,2,0.511,-4.369,4.473,987.849,-0.005,0.029,0.016,-50.730878305527455,21.22331020419722
2021-05-04 14:00:33.416532,2,0.482,-4.08,4.504,987.848,-0.005,0.03,0.016,-50.80476729196865,21.79836773608269
2021-05-04 14:00:39.008465,2,0.371,-4.218,4.55,987.845,-0.002,0.029,0.016,-50.86398503207266,22.279008147976487
2021-05-04 14:00:44.668860,2,0.367,-4.137,4.267,987.845,-0.003,0.029,0.01,-50.932194716218994,22.857427840480895
2021-05-04 14:00:50.321714,2,0.456,-4.381,4.139,987.845,-0.003,0.028,0.014,-50.99728300391463,23.43758069348719
2021-05-04 14:00:55.962408,2,0.623,-4.361,4.083,987.814,-0.004,0.03,0.017,-51.049124139715026,23.92231409624112
2021-05-04 14:01:01.710696,2,0.543,-4.501,3.902,987.803,-0.002,0.029,0.013,-51.10844774775117,24.505455157009298
2021-05-04 14:01:07.591939,2,0.418,-4.584,3.636,987.78,-0.003,0.029,0.016,-51.16460214801243,25.0901176424151
2021-05-04 14:01:13.311757,2,0.339,-4.488,3.453,987.815,-0.001,0.028,0.011,-51.217573680120466,25.67622812792494
2021-05-04 14:01:18.990881,2,0.331,-4.607,3.284,987.81,-0.001,0.029,0.015,-51.25928223028715,26.165699974415563
2021-05-04 14:01:24.667274,2,0.287,-4.584,3.22,987.783,-0.003,0.03,0.016,-51.306390044992725,26.75425566764827
2021-05-04 14:01:30.304850,2,0.289,-4.759,2.758,987.79,-0.003,0.029,0.016,-51.350280840599225,27.344028842100528
2021-05-04 14:01:36.024353,2,0.158,-4.924,2.887,987.81,-0.003,0.029,0.013,-51.38439422040886,27.836379613326315
2021-05-04 14:01:41.678984,2,0.382,-5.044,2.864,987.796,-0.001,0.03,0.012,-51.42235982691037,28.4281745237729
2021-05-04 14:01:47.372069,2,0.358,-4.833,2.636,987.789,-0.002,0.03,0.017,-51.457081093556134,29.020954689007258
2021-05-04 14:01:53.173322,2,0.346,-4.661,2.52,987.778,-0.001,0.029,0.016,-51.48352758602242,29.515627724550846
2021-05-04 14:01:58.884606,2,0.489,-4.86,1.613,987.771,-0.005,0.029,0.016,-51.51227243714442,30.109983955936187
2021-05-04 14:02:04.725404,2,0.482,-4.893,1.593,987.796,-0.002,0.029,0.011,-51.537749042748565,30.705084677941056
2021-05-04 14:02:10.429654,2,0.274,-4.732,1.712,987.787,-0.003,0.029,0.014,-51.5599505726457,31.30083426791708
2021-05-04 14:02:16.149374,2,0.056,-4.75,2.37,987.768,-0.002,0.028,0.016,-51.57594004549269,31.797727114940923
2021-05-04 14:02:21.797363,2,0.001,-4.969,2.639,987.788,-0.003,0.031,0.017,-51.59212076363645,32.394439761589915
2021-05-04 14:02:27.500317,2,-0.164,-5.247,2.264,987.799,-0.002,0.029,0.013,-51.605005915505686,32.99155538939994
2021-05-04 14:02:33.174387,2,0.013,-5.165,2.02,987.795,-0.004,0.029,0.013,-51.61322946326638,33.48939080252924
2021-05-04 14:02:38.875875,2,-0.013,-4.989,1.731,987.775,-0.001,0.029,0.013,-51.620076727909314,34.08700503414868
2021-05-04 14:02:44.516781,2,-0.036,-4.883,1.542,987.802,-0.002,0.03,0.013,-51.62362501118314,34.68476269974069
2021-05-04 14:02:50.232890,2,-0.079,-4.83,1.236,987.765,-0.001,0.03,0.013,-51.62406214329002,35.18293620723391
2021-05-04 14:02:55.949708,2,-0.282,-5.09,1.378,987.773,-0.005,0.03,0.01,-51.621562294053795,35.780724608677176
2021-05-04 14:03:01.647325,2,-0.078,-5.298,0.992,987.764,-0.001,0.029,0.014,-51.61576346344845,36.378400311999144
2021-05-04 14:03:07.537870,2,0.018,-5.592,1.103,987.789,-0.002,0.03,0.012,-51.60666906656858,36.97587110964601
2021-05-04 14:03:13.203596,2,0.106,-5.145,1.024,987.79,-0.004,0.03,0.015,-51.59657063188072,37.473542598235234
2021-05-04 14:03:18.902459,2,-0.225,-5.141,0.722,987.819,-0.004,0.031,0.012,-51.58143834777455,38.07040892414055
2021-05-04 14:03:24.497029,2,-0.326,-5.38,0.452,987.833,-0.005,0.03,0.015,-51.563013912488444,38.66681762737148
2021-05-04 14:03:30.165226,2,-0.411,-5.267,0.54,987.82,-0.004,0.029,0.012,-51.54515638290345,39.16341336116643
2021-05-04 14:03:35.762009,2,-0.369,-5.291,0.32,987.792,-0.005,0.03,0.015,-51.52071796605314,39.758749724697665
2021-05-04 14:03:41.406851,2,-0.465,-5.555,-0.233,987.79,-0.004,0.029,0.016,-51.4930078885904,40.35338257874439
2021-05-04 14:03:47.024712,2,-0.258,-5.605,-0.44,987.805,-0.002,0.029,0.013,-51.467421999959534,40.8483015010981
2021-05-04 14:03:52.646722,2,-0.011,-5.86,-0.562,987.788,-0.002,0.03,0.014,-51.43373209187844,41.441407807865325
2021-05-04 14:03:58.309706,2,0.298,-5.725,-0.798,987.785,-0.004,0.031,0.016,-51.396794428847016,42.03356130324333
2021-05-04 14:04:04.153141,2,0.391,-6.32,-0.979,987.826,-0.001,0.031,0.013,-51.36353482268364,42.52623309336011
2021-05-04 14:04:09.886014,2,0.178,-6.267,-0.896,987.797,-0.003,0.03,0.016,-51.32066172526347,43.11641949425716
2021-05-04 14:04:15.490895,2,0.176,-6.27,-0.935,987.816,-0.002,0.03,0.014,-51.274568193649635,43.70541402714404
2021-05-04 14:04:21.070994,2,-0.074,-6.193,-1.331,987.807,-0.001,0.029,0.013,-51.23370658694004,44.19527519441735
2021-05-04 14:04:26.648696,2,-0.317,-6.337,-1.422,987.82,-0.004,0.029,0.015,-51.181739092639994,44.78187916109473
2021-05-04 14:04:32.245539,2,-0.299,-6.328,-1.651,987.814,-0.005,0.028,0.014,-51.12658531509214,45.36706244842474
2021-05-04 14:04:37.839394,2,-0.395,-6.378,-1.929,987.83,-0.003,0.03,0.014,-51.07820025501177,45.853576823004744
2021-05-04 14:04:43.466531,2,-0.13,-6.566,-2.004,987.86,-0.004,0.03,0.015,-51.01724423176399,46.43595973277505
2021-05-04 14:04:49.007625,2,-0.108,-6.645,-2.16,987.818,-0.004,0.03,0.014,-50.96404388831876,46.920035729821365
2021-05-04 14:04:54.608742,2,-0.012,-6.943,-2.199,987.814,-0.005,0.032,0.016,-50.89733343069525,47.49936554503268
2021-05-04 14:05:00.174014,2,0.035,-7.003,-2.272,987.829,-0.002,0.03,0.015,-50.8275084068102,48.07692975634354
2021-05-04 14:05:05.942651,2,0.099,-6.727,-2.75,987.852,-0.001,0.029,0.014,-50.766951949628876,48.55682909271239
2021-05-04 14:05:11.555682,2,0.142,-6.818,-2.718,987.849,-0.001,0.03,0.017,-50.69145786873272,49.13097137924908
2021-05-04 14:05:17.195337,2,0.181,-6.947,-3.266,987.828,-0.005,0.031,0.012,-50.62620565649701,49.60792348899107
2021-05-04 14:05:22.702519,2,0.256,-6.711,-3.534,987.833,-0.003,0.029,0.013,-50.54510740538686,50.17841845451097
2021-05-04 14:05:28.350833,2,0.234,-6.969,-3.408,987.815,-0.004,0.029,0.018,-50.460976550285224,50.74682679723943
2021-05-04 14:05:33.923811,2,0.305,-7.008,-3.62,987.803,-0.001,0.03,0.017,-50.38856971489392,51.21886800096818
2021-05-04 14:05:39.543125,2,0.218,-7.217,-3.158,987.871,-0.004,0.028,0.016,-50.29893372732126,51.78330458869428
2021-05-04 14:05:45.137096,2,0.166,-7.187,-4.164,987.833,-0.002,0.029,0.014,-50.22196774065897,52.25194777331095
2021-05-04 14:05:50.722091,2,0.125,-7.039,-4.501,987.864,-0.001,0.029,0.013,-50.12689833760157,52.812207700359586
2021-05-04 14:05:56.309795,2,0.314,-7.057,-4.374,987.827,-0.001,0.03,0.016,-50.028891953201054,53.370118042333736
2021-05-04 14:06:01.936467,2,0.281,-6.95,-4.639,987.886,-0.002,0.029,0.013,-49.944996739625786,53.833201452966016
2021-05-04 14:06:07.812971,2,0.223,-7.213,-4.738,987.875,-0.005,0.029,0.018,-49.841673052956416,54.386655096506736
2021-05-04 14:06:13.407264,2,0.215,-7.344,-4.406,987.855,-0.003,0.029,0.015,-49.73547727174106,54.93760889081123
2021-05-04 14:06:18.986964,2,0.085,-7.189,-4.485,987.859,-0.003,0.031,0.016,-49.64480309541455,55.3947944330952
2021-05-04 14:06:24.494205,2,0.147,-7.085,-4.845,987.863,-0.005,0.029,0.014,-49.53340271005165,55.94104222706156
2021-05-04 14:06:30.056549,2,0.304,-6.965,-5.151,987.814,-0.002,0.029,0.011,-49.43842892964262,56.39424235396483
2021-05-04 14:06:35.561021,2,0.033,-7.188,-5.671,987.825,-0.001,0.03,0.015,-49.3219059024022,56.93564071362047
2021-05-04 14:06:41.145894,2,0.237,-7.358,-6.074,987.806,-0.002,0.03,0.014,-49.222697404707766,57.38474272702174
2021-05-04 14:06:46.714587,2,0.383,-7.556,-6.45,987.811,-0.001,0.029,0.018,-49.10113711295446,57.92115163348869
2021-05-04 14:06:52.274999,2,0.628,-7.282,-7.325,987.836,-0.001,0.029,0.014,-48.97686182100608,58.454787483152614
2021-05-04 14:06:57.852762,2,0.69,-7.319,-7.411,987.821,-0.002,0.03,0.012,-48.871246605870176,58.89734276023442
2021-05-04 14:07:03.624299,2,0.891,-7.48,-7.311,987.873,-0.005,0.031,0.013,-48.74206040790855,59.42580815669665
2021-05-04 14:07:09.432485,2,0.954,-7.721,-6.948,987.823,-0.001,0.031,0.012,-48.610237756927305,59.95140487370747
2021-05-04 14:07:15.123635,2,1.194,-7.653,-7.494,987.823,-0.004,0.03,0.014,-48.49838316398459,60.38719826351096
2021-05-04 14:07:20.674305,2,1.451,-7.71,-7.778,987.827,-0.001,0.03,0.013,-48.36178279567893,60.90746743296918
2021-05-04 14:07:26.301590,2,1.264,-7.73,-7.803,987.838,-0.006,0.03,0.015,-48.22261427624533,61.42479962108428
2021-05-04 14:07:31.785964,2,1.479,-7.565,-8.091,987.854,-0.004,0.03,0.017,-48.10469789041423,61.8536398783127
2021-05-04 14:07:37.335769,2,1.452,-7.577,-7.995,987.83,-0.001,0.029,0.013,-47.960891672534196,62.36551474528097
2021-05-04 14:07:42.906589,2,1.7,-7.648,-8.197,987.839,-0.004,0.029,0.016,-47.8391469656733,62.78978560595465
2021-05-04 14:07:48.515070,2,1.902,-7.838,-8.35,987.819,-0.003,0.03,0.014,-47.69078842671146,63.296134849884375
2021-05-04 14:07:54.101632,2,1.941,-7.993,-8.374,987.83,-0.004,0.028,0.013,-47.56529053090164,63.71577484230079
2021-05-04 14:07:59.688016,2,2.057,-7.91,-8.211,987.83,-0.005,0.03,0.017,-47.41247529350636,64.21654382167861
2021-05-04 14:08:05.386415,2,1.998,-8.08,-8.092,987.811,-0.006,0.029,0.013,-47.25726265971241,64.7142460461191
2021-05-04 14:08:10.975359,2,1.996,-8.07,-9.358,987.818,-0.005,0.028,0.017,-47.12610936726982,65.12665286820447
2021-05-04 14:08:16.518660,2,2.415,-7.935,-9.313,987.821,-0.002,0.029,0.013,-46.96658005392042,65.61870652620136
2021-05-04 14:08:22.114979,2,2.514,-8.147,-8.917,987.813,-0.005,0.03,0.015,-46.831861402731086,66.02638685738108
2021-05-04 14:08:27.662242,2,2.492,-8.072,-9.26,987.827,-0.004,0.03,0.014,-46.66810078719086,66.51275779798851
2021-05-04 14:08:33.256031,2,2.627,-8.244,-9.548,987.796,-0.001,0.031,0.015,-46.502069133751604,66.9960210025236
2021-05-04 14:08:38.858993,2,2.931,-8.399,-9.638,987.827,-0.001,0.029,0.013,-46.36199561425298,67.39635888034556
2021-05-04 14:08:44.429615,2,3.06,-8.179,-9.576,987.81,-0.001,0.03,0.014,-46.19187609259548,67.8739120467345
2021-05-04 14:08:50.000963,2,2.849,-8.216,-9.463,987.794,-0.003,0.028,0.016,-46.04843187474145,68.2694824525158
2021-05-04 14:08:55.594615,2,3.155,-8.181,-9.868,987.786,-0.002,0.029,0.012,-45.87430986223032,68.74131192038028
2021-05-04 14:09:01.114143,2,2.988,-8.216,-10.388,987.774,-0.001,0.03,0.012,-45.72756666300718,69.13212168431006
2021-05-04 14:09:06.706786,2,3.319,-8.54,-10.393,987.798,-0.003,0.03,0.012,-45.549534367196216,69.59822745365008
2021-05-04 14:09:12.239227,2,3.406,-8.76,-9.986,987.827,-0.003,0.03,0.015,-45.36940520331005,70.06121865672856
2021-05-04 14:09:17.736757,2,3.579,-8.877,-10.119,987.784,-0.002,0.029,0.014,-45.21771353203324,70.44465864654391
2021-05-04 14:09:23.137993,2,3.719,-9.74,-10.024,987.818,-0.003,0.029,0.013,-45.033810688630645,70.90193981147627
2021-05-04 14:09:28.606055,2,3.451,-9.113,-10.442,987.819,-0.001,0.03,0.011,-44.87901469637606,71.28063965000761
2021-05-04 14:09:33.975364,2,3.691,-9.026,-10.893,987.825,-0.002,0.03,0.015,-44.722825345530794,71.65718114876125
2021-05-04 14:09:39.473105,2,4.037,-8.815,-10.977,987.804,-0.004,0.028,0.015,-44.53358812438642,72.10619778479789
2021-05-04 14:09:44.901290,2,4.2,-8.605,-11.158,987.81,-0.002,0.031,0.011,-44.374396905400936,72.47801962283505
2021-05-04 14:09:50.317018,2,4.229,-8.577,-11.577,987.813,-0.001,0.03,0.013,-44.181601155698985,72.92138769242808
2021-05-04 14:09:55.764606,2,4.248,-8.442,-11.695,987.779,-0.002,0.029,0.015,-44.01947978555956,73.28851719050543
2021-05-04 14:10:01.185571,2,4.445,-8.485,-11.803,987.776,-0.004,0.029,0.011,-43.82320746957008,73.72626401441156
2021-05-04 14:10:06.607552,2,4.725,-8.487,-11.376,987.78,-0.001,0.029,0.018,-43.658224250168416,74.08873532347496
2021-05-04 14:10:12.027991,2,5.03,-8.782,-11.94,987.773,-0.001,0.03,0.01,-43.45856074525602,74.52090871301834
2021-05-04 14:10:17.445685,2,5.119,-8.735,-12.136,987.77,-0.005,0.03,0.015,-43.29078739357841,74.87874915382449
2021-05-04 14:10:22.902136,2,5.288,-8.776,-12.226,987.765,-0.004,0.029,0.015,-43.12176753237728,75.2344995567446
2021-05-04 14:10:28.294670,2,5.625,-8.751,-12.479,987.779,-0.003,0.03,0.011,-42.91732289504587,75.65864747401322
2021-05-04 14:10:33.721418,2,5.603,-8.857,-12.884,987.755,-0.001,0.029,0.01,-42.74561193931175,76.0098284803786
2021-05-04 14:10:39.181842,2,5.974,-9.095,-12.969,987.772,-0.001,0.03,0.013,-42.53797760363795,76.42852590668954
2021-05-04 14:10:44.655643,2,6.372,-9.192,-13.167,987.753,-0.001,0.03,0.012,-42.36364385526254,76.77518532782437
2021-05-04 14:10:50.035641,2,6.189,-9.154,-13.119,987.771,-0.002,0.031,0.015,-42.152901783516384,77.18848007450185
2021-05-04 14:10:55.456051,2,6.362,-9.087,-13.355,987.75,-0.001,0.028,0.014,-41.97601012929681,77.53066572173032
2021-05-04 14:11:00.853424,2,6.328,-9.11,-13.405,987.763,-0.005,0.029,0.013,-41.79797783348584,77.87082963296446
2021-05-04 14:11:06.316575,2,6.47,-9.33,-13.135,987.75,-0.005,0.03,0.016,-41.58285419538712,78.2763857753123
2021-05-04 14:11:11.722266,2,6.756,-10.009,-13.251,987.77,-0.003,0.029,0.014,-41.40236303147495,78.61215787491014
2021-05-04 14:11:17.153062,2,6.64,-9.776,-13.11,987.779,-0.002,0.03,0.015,-41.184319487506045,79.0124684319754
2021-05-04 14:11:22.550239,2,6.721,-9.691,-13.251,987.786,-0.001,0.029,0.011,-41.00142751210061,79.34389653126111
2021-05-04 14:11:27.940916,2,6.642,-9.79,-13.479,987.76,-0.0,0.03,0.014,-40.81746319699549,79.6733711964442
2021-05-04 14:11:33.583024,2,6.74,-10.287,-13.351,987.74,-0.006,0.032,0.015,-40.59531470933541,80.06617537561162
2021-05-04 14:11:38.973243,2,7.033,-10.434,-13.545,987.765,-0.002,0.029,0.011,-40.40904179029082,80.3913880027526
2021-05-04 14:11:44.395668,2,7.307,-9.736,-14.091,987.742,-0.0,0.029,0.011,-40.184161226962736,80.77912418155589
2021-05-04 14:11:49.815584,2,7.366,-9.573,-13.952,987.814,-0.003,0.031,0.012,-39.995641175681214,81.10014307254649
2021-05-04 14:11:55.236336,2,7.698,-9.361,-14.101,987.761,-0.001,0.028,0.013,-39.76809342348224,81.48287955287732
2021-05-04 14:12:00.656833,2,7.906,-9.206,-14.113,987.79,-0.002,0.029,0.012,-39.57738429657173,81.79976617942006
2021-05-04 14:12:06.016001,2,7.994,-9.004,-14.284,987.722,-0.004,0.03,0.015,-39.34724790267732,82.1775849235485
2021-05-04 14:12:11.443001,2,8.032,-9.124,-14.907,987.8,-0.003,0.03,0.014,-39.15440775674576,82.49040758753507
2021-05-04 14:12:16.854047,2,8.267,-9.377,-15.271,987.771,-0.004,0.03,0.011,-38.96061821451958,82.8013997608241
2021-05-04 14:12:22.242327,2,8.196,-9.58,-15.165,987.801,-0.003,0.029,0.015,-38.72683449960838,83.17219707048575
2021-05-04 14:12:27.666146,2,8.403,-9.646,-14.75,987.757,-0.003,0.031,0.016,-38.53099590063119,83.47921407367782
2021-05-04 14:12:33.086819,2,8.619,-9.806,-13.888,987.776,-0.003,0.029,0.014,-38.29478746856464,83.84528489243382
2021-05-04 14:12:38.505392,2,9.015,-10.06,-13.996,987.759,-0.004,0.029,0.016,-38.096954454349806,84.14840185760983
2021-05-04 14:12:43.862047,2,9.323,-9.818,-14.249,987.776,-0.001,0.029,0.015,-37.89823693063745,84.44977029435829
2021-05-04 14:12:49.245324,2,9.46,-9.899,-14.513,987.765,-0.003,0.031,0.017,-37.658616819080486,84.80911337678184
2021-05-04 14:12:54.702759,2,9.766,-9.82,-15.071,987.801,-0.004,0.029,0.016,-37.45798342730594,85.10667056797344
2021-05-04 14:13:00.093159,2,9.763,-9.796,-14.404,987.745,-0.004,0.029,0.013,-37.21609910803911,85.46148523497726
2021-05-04 14:13:05.582206,2,10.402,-9.911,-14.775,987.732,-0.001,0.028,0.012,-37.01360107462116,85.75531314288204
2021-05-04 14:13:10.974053,2,10.293,-9.69,-14.519,987.75,-0.001,0.029,0.013,-36.810276588313634,86.04746082425099
2021-05-04 14:13:16.425380,2,10.549,-9.922,-14.718,987.758,-0.001,0.03,0.016,-36.56520257070441,86.39584828324584
